ID,取引価格（総額）_log
12099503,7.193646946677238
12099507,7.286534862740464
12099511,7.19071954864366
12099709,6.828614494989007
12099711,7.066018598248119
12102195,7.506646562882179
12102689,6.995684200805689
12102690,7.126242022026014
12102691,7.126242022026014
12102692,7.094554067230867
12103060,6.805747271502011
12103062,6.99280563104475
12103064,6.8135796952525265
12104086,7.2362189259445815
12104088,6.953390113265758
12104090,7.095304478420529
12104252,7.05659866541003
12104256,7.232298464452724
12104261,7.149419416902566
12105394,6.800379766347777
12105396,6.800379766347777
12116676,7.195252261225358
12116785,6.74598945672978
13000000,7.044386971137254
13000053,7.290292844962377
13000055,7.419949175077522
13000056,7.419949175077522
13000057,7.290292844962377
13000083,7.53761859421967
13000084,7.357029679706106
13000085,7.445870108744053
13000086,7.322759890479428
13000087,7.35269749710739
13000088,7.301863737794278
13000153,7.336978522256186
13000154,7.357460824850671
13000155,7.412839531823783
13000157,7.375809390776808
13000158,7.388043026286375
13000159,7.3998118787875695
13000160,7.376470996038663
13000161,7.351290602247555
13000162,7.412839531823783
13000163,7.594588876430268
13000288,7.31137851830365
13000289,7.34572002204599
13000290,7.34572002204599
13000291,7.091569556675595
13000341,7.130817643480578
13000351,7.243447237214234
13000352,7.243447237214234
13000395,7.266978239600204
13000401,7.22362529263505
13000515,7.104745386943759
13000547,7.139060972253057
13000573,7.228268134470596
13000579,7.384315893029264
13000657,7.385936337668885
13000685,7.253645396164347
13000686,7.033479932189328
13000710,7.390180190708438
13000711,7.362479737884461
13000712,7.618496286834072
13000713,7.362479737884461
13000785,7.284382172883484
13000786,7.462226975740305
13000802,7.336978522256186
13000803,7.484986512128613
13000804,7.367902099299224
13000834,7.167116908052786
13000883,7.234646656009623
13000890,7.311745631675933
13000906,7.23826496249689
13000907,7.2352057821753695
13000908,7.236075873965245
13001000,7.24804315176094
13001001,7.27765328453511
13001038,7.081666464272862
13001047,7.360767832240577
13001065,7.655694282161309
13001066,7.437161347135974
13001068,7.384279884250732
13001104,6.920862752170716
13001105,6.920862752170716
13001106,6.977971425774193
13001162,6.977014384106267
13001163,7.075279191680205
13001164,6.977014384106267
13001165,7.437834087228319
13001222,7.804782809022371
13001223,7.46247941057477
13001245,7.352422273578733
13001275,7.501638324727262
13001283,6.8025675749235335
13001284,7.12359892267231
13001285,7.40104501485009
13001308,7.01862797702127
13001309,6.992565483340953
13001333,7.325326939675191
13001334,7.303138335563138
13001335,7.60378981576313
13001336,7.331117258560815
13001337,7.544388718767599
13001379,7.124412403496521
13001380,7.076480156020588
13001424,7.4995727193796915
13001486,7.255724811834587
13001529,7.523927072676158
13001530,7.523927072676158
13001531,7.523927072676158
13001595,6.92821518488089
13001596,7.26580133227991
13001642,7.6900519683001685
13001643,7.438701821805712
13001700,7.280107758638445
13001701,7.28163894566103
13001702,7.278108633013966
13001703,7.572453628086255
13001704,7.285585858378892
13001705,7.192136618875886
13001706,7.5587626180343275
13001782,7.284628050361711
13001783,7.2834657533973
13001794,7.38533350397992
13001812,7.406015679880591
13001875,7.888333002366059
13001876,7.8668351157699306
13001904,7.416704409697258
13001940,7.2582044295416
13001941,7.427247370411774
13002004,6.993209803841881
13002005,7.285392004193334
13002006,7.076377858193266
13002007,7.26177754653958
13002064,7.610974473010313
13002065,7.142850330736972
13002066,7.320563266643166
13002067,7.456624404659961
13002068,7.41673574668867
13002069,7.243089524584621
13002070,7.086263391902108
13002072,7.496878106602667
13002073,7.44988062295503
13002074,7.082431546862886
13002075,7.670274170573476
13002076,7.266345141302588
13002077,7.367412319011882
13002078,7.389159832428392
13002079,7.489622846144357
13002080,7.630981013088331
13002081,7.572053082736759
13002082,7.17808389543365
13002083,7.310662993244805
13002084,7.670274170573476
13002085,7.440421080602375
13002086,7.610974473010313
13002087,7.615348905979634
13002088,7.637560818968253
13002529,7.931350954516382
13002606,7.224677523543961
13002638,7.4055491881764395
13002660,7.248138633348858
13002661,7.2752075786974535
13002663,7.316424396073705
13002664,7.263126612521885
13002665,7.2752075786974535
13002735,7.354745527639721
13002736,7.345362682050233
13002816,7.433384696801427
13002817,7.091789924917082
13002818,7.433384696801427
13002819,7.481647897146703
13002820,7.291568007895276
13002821,7.011337618772529
13002822,7.262475913766239
13002823,7.3034309846647885
13002824,6.857436432758477
13002825,7.107679671746125
13002826,7.557965627364883
13003057,7.274190882018109
13003058,7.16171011021284
13003115,7.257485588160845
13003116,7.322690845962538
13003117,7.453703217497982
13003118,7.480303173145734
13003119,7.235691414886175
13003120,7.314687871489479
13003121,7.173948283701394
13003122,7.219986978767041
13003123,6.987316656787093
13003124,7.466011639607837
13003281,7.123198655249332
13003309,7.0433815648696525
13003310,7.507624716873575
13003311,7.30973277203538
13003312,7.2502774893007125
13003313,7.0433815648696525
13003368,7.134555625033414
13003370,7.184141484836543
13003371,7.1790206859334855
13003372,7.286568619376539
13003373,7.2202655925743455
13003374,7.2259195121371915
13003375,6.962868842219059
13003376,7.229896058530002
13003377,7.1467981045288305
13003378,7.3394161888467
13003379,7.348742547175465
13003580,7.269441822267966
13003581,7.350061274887936
13003582,7.2582726257916965
13003583,7.095333720816979
13003584,7.022637289182108
13003585,7.452123455927479
13003586,7.265433299559964
13003587,7.022637289182108
13003588,7.329922064247559
13003589,7.481848553665729
13003590,7.022637289182108
13003591,7.185625491886941
13003592,7.350061274887936
13003593,7.187747956078948
13003594,7.30467909594211
13003595,7.329922064247559
13003821,7.2888944804040845
13003822,7.463959295747486
13003839,7.1479469575010315
13003840,7.1047668790541945
13003841,7.161386154589814
13003909,7.281188838470027
13003910,7.286122264277467
13003911,7.320078885860579
13003912,7.416871645769669
13003913,7.291568007895276
13003914,7.404448203351727
13003915,7.286122264277467
13003916,7.424258402090999
13003917,7.133194389929217
13003918,7.5496216954988835
13003919,7.291568007895276
13003920,7.383722526611421
13003921,7.24475556640079
13003922,6.999187236260603
13003923,7.093467532591303
13003924,7.492196614924328
13003925,6.870083045652291
13003926,7.281216808689801
13004179,7.546529579764815
13004232,7.345362682050233
13004233,7.220959591047226
13004253,6.960191424781649
13004276,7.563189111111446
13004277,7.414235327669381
13004353,7.166146080213876
13004366,7.08183888995804
13004375,7.276546745211525
13004393,7.33783221954927
13004394,7.550288711626804
13004404,7.319394699784063
13004405,7.293662774645718
13004406,7.319394699784063
13004407,7.160210201103695
13004408,7.27765328453511
13004409,7.16792714928819
13004410,7.2868048596501
13004411,7.546389684297163
13004478,7.344035042116148
13004479,7.344035042116148
13004501,7.365571506040514
13004502,7.365571506040514
13004503,7.365571506040514
13004504,7.1645966345497545
13004505,7.174080481208133
13004507,7.1645966345497545
13004508,7.365571506040514
13004509,7.210724919254637
13004510,7.255093851788438
13004511,7.496360131093542
13004512,7.1645966345497545
13004513,7.264952995181324
13004611,7.319394699784063
13004612,7.2725328703676535
13004613,7.243596507316091
13004676,7.134246596703774
13004677,7.289160929957575
13004678,6.954895469586791
13004679,7.307964452919197
13004680,6.956735583948362
13004681,7.307964452919197
13004682,7.337159387695901
13004683,7.081219887067645
13004801,7.459343457227713
13004802,7.264581489847476
13004803,7.504231499478119
13004804,7.436100287271605
13004805,7.295570260327891
13004806,7.504231499478119
13004875,7.108857331079937
13004876,7.31963421978997
13004877,7.276795990614196
13004878,7.121083830579973
13004879,7.228824432509983
13004880,7.11216849973924
13004881,7.4438219289498635
13004882,7.11216849973924
13004883,7.161440846489704
13004884,7.349817404595498
13004885,7.17005581906181
13004886,7.172924668034163
13004887,6.665777238329195
13004888,7.111211458071314
13004889,7.20084622400039
13004890,7.128543847692212
13004891,7.104098400654701
13004892,6.910967336974365
13004893,7.172977949719557
13004894,7.276795990614196
13004895,7.2009985329132595
13004896,7.288745988598605
13004897,7.126617584961489
13004898,7.180563897894999
13005186,7.1521367387792925
13005187,7.152190020464686
13005188,7.519702422638196
13005189,7.152190020464686
13005190,7.152190020464686
13005229,7.427412626279316
13005230,6.83724458192052
13005299,7.1870238545319625
13005321,7.307393586987816
13005336,7.254432239042722
13005356,7.2684224821991
13005357,7.316411891530967
13005360,7.250993574783651
13005361,7.383201066156773
13005362,7.254048986814703
13005363,7.432285902518218
13005364,7.4772100644669335
13005488,7.6395728527912325
13005489,7.425275205310124
13005490,7.458986866837335
13005491,7.343333336322359
13005492,7.511733929782274
13005493,7.511733929782274
13005494,7.511733929782274
13005495,7.631634841361
13005496,7.6395728527912325
13005497,7.665049540865062
13005498,7.467694842663119
13005499,7.613476683120032
13005500,7.629975161719603
13005501,7.596152647571434
13005502,7.426106187562959
13005503,7.511733929782274
13005504,7.418314633990156
13005505,7.426106187562959
13005506,7.393522242300796
13005507,7.382990867869546
13005508,7.458986866837335
13005509,7.511733929782274
13005510,7.458986866837335
13005511,7.6395728527912325
13005512,7.458986866837335
13005513,7.467694842663119
13005514,7.511733929782274
13005515,7.529846280614361
13005516,7.6395728527912325
13005517,7.596152647571434
13005518,7.644365015153892
13005519,7.511733929782274
13005520,7.404898760636321
13005521,7.475525895702223
13005522,7.6395728527912325
13005998,7.507195280876838
13006004,7.277158759092015
13006005,7.284887822135629
13006006,7.581309415173305
13006041,7.3470383885050525
13006042,7.366889831622741
13006043,7.337627622117213
13006116,7.2009765364180005
13006118,7.204933755165035
13006119,7.28651080557614
13006120,7.329867927213425
13006260,7.212350560552483
13006261,7.428972097448535
13006262,7.163995414543016
13006263,7.133660110507763
13006264,7.200749664663994
13006265,7.413835434393931
13006266,7.210735910097671
13006267,7.237686973312016
13006268,7.5232953155711
13006269,7.210735910097671
13006270,7.375528803684684
13006356,7.4936251177077935
13006357,7.557965627364883
13006358,7.1269082749295976
13006359,7.1269082749295976
13006360,7.4936251177077935
13006361,7.265863654083009
13006362,7.211410338906238
13006404,7.4246690932764645
13006405,7.389810821723082
13006406,7.427296017059477
13006407,7.342538424087992
13006442,7.413113558565172
13006443,7.40413361042471
13006445,7.184355732021306
13006446,7.473834817152047
13006447,7.37251749550284
13006448,7.3675017031577035
13006449,7.471754511219092
13006450,7.293161290593986
13006713,7.403084145529355
13006714,7.307192775776016
13006715,6.985650631204913
13006762,6.85685233178851
13006763,6.793214561970973
13006764,7.110367055086537
13006765,7.133194389929217
13006766,6.977278005523049
13006767,7.314962521812495
13006865,7.436350788522098
13006866,7.364036359376687
13006947,7.54089678022445
13006958,7.401910312117473
13006959,7.293127822646234
13006975,7.614622389222333
13006982,7.20150152034528
13006983,7.365570597109905
13006984,7.251427877449508
13006985,7.247933930299909
13006986,7.036197312360359
13007048,7.066168477145112
13007049,6.945187321271871
13007087,7.267114928822563
13007088,7.252761477184473
13007113,7.391534777163689
13007166,7.287129023414523
13007167,7.212247666813875
13007168,7.123488457071956
13007169,7.26991652640143
13007170,7.115214015439687
13007171,7.26991652640143
13007172,7.26991652640143
13007173,7.278597163731972
13007174,7.115214015439687
13007175,7.26991652640143
13007176,7.060903874634615
13007177,7.210594307806993
13007178,7.115214015439687
13007179,7.115214015439687
13007180,7.0714990153518995
13007181,7.158103623268992
13007182,7.158103623268992
13007183,7.287129023414523
13007184,7.210594307806993
13007185,7.210594307806993
13007186,7.218111272823577
13007187,7.26991652640143
13007188,7.26991652640143
13007189,7.299000369190288
13007190,7.115214015439687
13007191,7.147170607104775
13007192,7.26991652640143
13007478,7.409164808876587
13007519,7.022277264377228
13007534,7.010897859544857
13007535,6.954949899001908
13007536,7.005936191818561
13007537,7.44413094394463
13007538,7.271176606046045
13007539,7.08503567749827
13007540,7.257952603939415
13007541,7.418107181400658
13007678,7.251516103363808
13007679,7.142746162088199
13007680,7.251516103363808
13007681,7.173464011782982
13007700,6.515149519743758
13007736,7.257163979320215
13007764,6.988010588645217
13007765,7.260883740699451
13007766,7.344987615696887
13007767,7.272059821444511
13007768,7.269924775903318
13007770,7.093467532591303
13007771,7.255255760094167
13007772,7.263306795283088
13007773,7.291568007895276
13007774,7.216465880336838
13007775,7.236007042224393
13007776,7.209512523797577
13007777,7.293609492960324
13007981,7.364584420250377
13007982,7.131434704493884
13007983,6.818003971279742
13007984,6.6789855669097875
13007985,6.677227152647102
13007987,7.310577743168466
13007988,6.364415992825064
13007989,7.111834969087713
13007990,7.219699279223052
13007991,6.830862331517156
13007992,6.578469330562717
13007993,7.514539669429614
13007994,6.862568511783276
13007995,7.111834969087713
13007996,7.136531573094613
13007997,7.10625712539894
13007998,7.122170021122355
13007999,7.151016132687
13008000,7.067835255922752
13008001,7.494211170217857
13008002,7.071860185979183
13008003,7.134028577543085
13008004,7.1868970031832315
13008005,7.514539669429614
13008006,7.111834969087713
13008007,7.240992579128519
13008458,7.24085397805312
13008463,7.373685150855371
13008464,7.276323834962149
13008465,7.2585211212565595
13008504,7.260980904817614
13008530,7.186923836221107
13008531,7.18676071471022
13008532,7.199490387533822
13008571,7.51372158275774
13008572,7.313475819982731
13008573,7.51372158275774
13008574,7.366895373892463
13008620,6.751727550242699
13008621,7.109204571511296
13008622,7.403625478124601
13008623,7.193755963332823
13008624,7.080101387099808
13008625,7.175038184028078
13008626,6.987270740912978
13008627,7.175844017175894
13008628,6.967650672245057
13008629,6.825118445342712
13008821,7.268369840826176
13008822,7.233220550544929
13008849,7.3116923499905395
13008851,7.1845996507865495
13008852,7.236874854897019
13008853,7.240626420997768
13008854,6.850463436499181
13008855,7.3116923499905395
13008856,6.985811211035876
13008857,7.311745631675933
13008858,7.460213738098237
13008859,7.367750972071685
13008966,7.154890283117298
13008973,7.379643504198345
13008974,7.158999640517151
13008975,7.390567420635635
13008976,7.13017830621353
13008977,7.254800623194476
13008978,7.379643504198345
13009029,6.497229739477583
13009039,7.411052684415325
13009040,7.550443567938989
13009041,7.037660578357945
13009042,7.387815206628779
13009043,7.119733977573016
13009088,6.817843244925458
13009089,7.229695370383217
13009090,6.817843244925458
13009181,7.51934796622597
13009182,7.51934796622597
13009208,7.573096488064601
13009212,7.227038724557028
13009213,7.192214819910451
13009214,6.913766531181303
13009274,7.1839993956898045
13009275,7.169489382367517
13009276,7.133135680552732
13009277,6.801866388580205
13009278,7.149398013997886
13009279,7.268114450865761
13009376,7.140045321565856
13009377,7.291467432198728
13009378,6.927535572310841
13009379,7.211015793522767
13009520,7.054730983104698
13009521,7.001490837028937
13009522,7.112222850428328
13009523,7.055262939701876
13009524,6.98810681510199
13009629,7.073327774507398
13009630,7.102088318532784
13009631,7.096281833669579
13009632,7.116163938925531
13009633,7.277909424981285
13009728,7.49071735461243
13009729,7.305313108068252
13009788,7.5296409133551245
13009789,7.176502413631545
13009790,7.257108919241721
13009791,7.084091929876514
13009792,7.278714500514986
13009793,7.22173169443634
13009794,7.235908218872504
13009795,7.224062032603004
13009899,6.934763162694589
13009916,7.351913311854112
13009931,7.322001527138984
13009958,7.236313677758174
13009959,7.357532661946822
13009960,7.2696092117322575
13009961,7.319394699784063
13009962,7.2696092117322575
13009963,7.2696092117322575
13009964,7.137745278664312
13010029,7.249401464535353
13010101,7.33636396728762
13010102,7.318508072923239
13010143,7.400833299583592
13010144,7.254460429886914
13010145,7.263023894817315
13010146,7.3812252957879165
13010147,7.254460429886914
13010209,7.26455068515802
13010222,7.305313108068252
13010255,7.33534296874845
13010256,6.839990075138629
13010257,7.585249526424374
13010258,7.427049448286539
13010259,7.3665884682043545
13010260,7.33534296874845
13010261,7.3665884682043545
13010352,7.095282257097479
13010353,7.197444473491725
13010354,7.496006355600434
13010355,7.026051133158641
13010356,7.279690393933481
13010357,7.240693332453439
13010545,7.144042429060333
13010546,6.87362519988005
13010547,7.233619103057108
13010548,7.182066942586539
13010549,6.8846192908832
13010583,7.278534296365488
13010584,7.28089273158166
13010619,7.000368975568917
13010620,7.563913229036781
13010621,7.134246596703774
13010622,7.563913229036781
13010623,7.2848324610915345
13010624,7.000368975568917
13010665,6.749623701057476
13010666,7.257325447048477
13010667,7.076127841056442
13010668,7.2661715382307515
13010669,7.289093631965542
13010813,6.897205468320646
13010818,7.274470883204648
13010865,7.435413643479592
13010904,7.342060736914951
13010905,7.456545189152261
13010906,7.325049579788721
13010907,7.613998504907163
13011020,7.076643493807777
13011021,7.168542583086052
13011022,7.168542583086052
13011092,7.42740365627381
13011093,7.150687724143818
13011094,6.800645981426874
13011146,7.32951570263025
13011156,7.587362526855707
13011157,7.627564822637035
13011224,7.336165065704379
13011230,7.32472242800166
13011251,7.024275072165612
13011252,7.247682793939388
13011253,7.351164451625048
13011255,7.322086265132606
13011256,7.247682793939388
13011257,7.123988121008571
13011258,7.566948299711277
13011259,7.23006631530132
13011260,6.971477103165006
13011447,7.278898347738223
13011448,7.278898347738223
13011449,7.18821037384657
13011450,7.321982847135942
13011451,6.988488133051617
13011562,7.189930283122795
13011563,7.122658074727075
13011610,7.548328097984508
13011611,7.4213026768758095
13011612,7.548328097984508
13011631,7.071213239923462
13011632,7.071213239923462
13011633,7.208625794748893
13011662,7.241702829327819
13011663,7.449788978946311
13011709,7.273269451401066
13011710,7.474925444541386
13011712,7.286340761455733
13011745,7.433902578072572
13011746,7.433902578072572
13011748,7.140253156082941
13011749,7.411673848114823
13011751,7.232256641920065
13011752,7.437418551214913
13011796,7.250869889182203
13011797,7.220576362479048
13011798,7.421907559576876
13011799,7.5765131268697194
13011800,7.220576362479048
13011801,7.433384696801427
13011802,7.004164885264839
13011914,7.521779327210807
13011944,7.220492047071305
13011945,7.213749502246131
13012008,7.239163909267029
13012024,7.0895425092283455
13012046,7.368870439792468
13012047,7.329082507598851
13012048,7.356948469341296
13012049,7.37503047837181
13012050,7.331015648567832
13012152,6.999187236260603
13012221,6.860843863001837
13012222,7.075945198807306
13012264,6.729275191745724
13012266,7.196386823376812
13012267,7.361335822739604
13012268,7.254170603051632
13012346,7.243291195556989
13012347,7.001703674113845
13012396,7.139997639616929
13012397,7.21652672863869
13012473,7.250869889182203
13012506,7.239578845593423
13012507,7.125944588976417
13012508,7.102434085066614
13012509,7.478653586686231
13012510,7.390336749292886
13012513,7.197001143052731
13012514,7.349050371995473
13012515,7.225811032649386
13012516,7.232576945189592
13012517,7.15018422607064
13012518,7.232576945189592
13012519,7.452377062261759
13012520,6.750185166538302
13012521,7.198403779776843
13012522,6.535627671963869
13012523,7.188898364805606
13012524,7.453587278214529
13012525,7.213033901152394
13012526,7.2495390132074675
13012527,7.102434085066614
13012799,7.531323731939543
13012801,7.243520877781666
13012802,6.971663649323404
13012879,7.492460695901084
13012880,7.34155659648263
13012881,7.409012948116302
13012883,7.086740640946058
13012884,7.420054596884598
13013003,7.175868543092382
13013044,7.217769163755938
13013083,7.176038765254862
13013106,7.122916292145523
13013107,7.235080525617791
13013108,7.199595982267525
13013242,7.057668980521884
13013243,7.0376815634397385
13013244,7.061078953401852
13013245,7.024880917608277
13013307,7.241930793401092
13013308,7.302880710973909
13013309,7.175367712861414
13013310,7.341531764648228
13013311,7.250878772094112
13013373,7.16152589469244
13013374,6.988488133051617
13013375,6.962371851465311
13013376,7.30209963239401
13013398,7.494937370887674
13013414,7.211190770706828
13013415,7.243160535723606
13013417,7.132560324180823
13013418,7.243160535723606
13013419,7.301914309837109
13013420,7.2589945402028215
13013421,7.377772271511569
13013422,7.331632226860434
13013423,7.232372065067794
13013508,7.272678406413651
13013509,7.005936191818561
13013510,7.299694327563021
13013511,6.964211965826881
13013512,7.1643773193913844
13013513,7.2630732494182295
13013514,7.2764973443418635
13013515,7.110076895654261
13013516,7.347220599380786
13013517,7.141139717399272
13013701,6.908075471867817
13013702,6.870083045652291
13013703,6.908075471867817
13013705,6.908075471867817
13013706,7.281700912845336
13013707,7.326413632627542
13013708,6.990165416698788
13013798,7.361032338471032
13013799,7.351569379210099
13013800,7.319293641894249
13013801,7.468184767787987
13013802,7.317513647233429
13013803,7.402856377968534
13013804,7.491892233128819
13013805,7.171817409069896
13013971,7.13460862293782
13013972,7.163383887257247
13013973,7.204342108830684
13014017,7.2731485550366575
13014018,7.467254319798532
13014019,7.280710774916061
13014020,7.298853447676489
13014076,7.002062663682236
13014077,7.002062663682236
13014084,7.359829121556052
13014097,7.198851868678894
13014139,7.097380416590711
13014152,7.014769151049198
13014153,7.103445603577103
13014154,7.030191854301026
13014156,7.06740128646434
13014157,7.140098808292157
13014158,7.0272920418046825
13014388,7.457304889069504
13014389,7.4767747375112785
13014402,7.470831116341446
13014403,7.294068502328401
13014423,7.218740431512356
13014444,7.427754598719671
13014483,7.406478496316696
13014484,7.237185604839019
13014527,7.5436740938269855
13014528,7.5436740938269855
13014529,7.5436740938269855
13014530,7.433384696801427
13014531,7.321991862363393
13014633,6.573141633211679
13014661,7.355970072063062
13014683,7.301503669444931
13014764,7.304568649178331
13014765,7.325798743218819
13014767,7.329596400003737
13014768,7.30705661371271
13014769,7.531470057748429
13014770,7.418531655288856
13014771,7.498001113810762
13014857,7.267179010691344
13014858,7.267179010691344
13014897,7.444127630335002
13015013,7.307292513042568
13015030,7.245487423868198
13015052,7.283052505824841
13015053,7.32197200717321
13015078,6.955689505565089
13015079,7.352436481367237
13015080,7.4394410905187645
13015086,7.4688773578059315
13015087,7.212958578362389
13015088,7.038635923242777
13015089,7.333010286012847
13015090,7.338637565097346
13015091,7.195253572164508
13015317,7.038417368282211
13015318,6.872590641677716
13015338,7.035345993140062
13015339,7.253748415213155
13015359,6.988071090826271
13015420,7.378242303371013
13015421,7.378242303371013
13015422,7.3274788024727915
13015423,7.378242303371013
13015424,7.378242303371013
13015425,7.217926023144382
13015441,7.206147320357035
13015442,6.943417848095722
13015443,7.108994885582668
13015498,7.046802342953961
13015499,7.259275096513899
13015500,7.197309449722075
13015501,7.046802342953961
13015502,7.225945655236818
13015503,7.046802342953961
13015644,7.138380460670572
13015645,7.261125084716534
13015646,7.261125084716534
13015647,7.261125084716534
13015648,7.5692188703726115
13015653,7.195082583803356
13015654,7.205316295265409
13015655,7.142698808375208
13015656,7.1293478188973305
13015657,7.0667855712040195
13015658,7.216954991741334
13015659,7.24772051500326
13015660,7.256096867990957
13015661,7.391764193923927
13015662,7.01772146813464
13015938,6.908428957112403
13015987,7.252990541504064
13015988,7.336020354490014
13016000,6.829734818280604
13016001,7.1010786383305735
13016002,7.026101011707889
13016003,7.006514703858203
13016063,7.312672865823992
13016064,7.305313108068252
13016065,7.254567638330228
13016066,7.305313108068252
13016136,7.151095371008546
13016137,7.111786659066789
13016139,7.242891322233395
13016140,7.0023172161376985
13016141,7.502887356059395
13016297,6.424347503546333
13016308,6.935342797567302
13016325,7.185550385521337
13016326,7.288428440267068
13016327,7.291568007895276
13016328,7.277743110962832
13016453,7.506210664849887
13016480,6.9325212852788765
13016530,7.264518024585692
13016533,7.1804188491364265
13016534,7.286103522903881
13016535,7.2428638812768344
13016536,7.264518024585692
13016658,7.3483520737857315
13016670,7.3723739883846005
13016672,7.349187408410106
13016673,7.326515838587477
13016714,7.202303978675982
13016715,7.288035233753396
13016738,7.338605113091095
13016739,7.343989977558468
13016740,7.183189393712917
13016785,7.3485506792052515
13016786,7.4697475327247105
13016795,7.131408763646564
13016796,7.468498155847286
13016797,6.999795960211991
13016798,7.468498155847286
13016839,7.185479046660767
13016909,7.427748154774109
13016960,7.247217128799598
13016961,7.261146390300817
13016980,7.245741321140203
13016981,7.245741321140203
13016998,7.124583238241497
13016999,7.398978092723158
13017000,7.182866597798824
13017001,7.40525328500881
13017002,7.377886517188132
13017003,7.398978092723158
13017004,7.398978092723158
13017005,7.398978092723158
13017075,6.954949899001908
13017076,6.956625990542944
13017077,7.199737755823338
13017125,7.107531663040856
13017187,6.970581997227387
13017189,7.1303287706024
13017252,7.287686891213141
13017288,7.108037931567101
13017332,7.11354231500142
13017347,7.408385605451048
13017348,7.408385605451048
13017349,7.384061919045286
13017350,7.367033213980399
13017351,7.408385605451048
13017352,7.384937457332758
13017353,7.3843889009856785
13017458,7.105899999078873
13017459,7.315051960293329
13017460,7.223037401813566
13017484,7.223285311686273
13017485,7.1900702486122245
13017489,7.223285311686273
13017490,7.201906497693922
13017544,7.197648103741263
13017574,7.159613725218489
13017587,7.163631225805865
13017588,6.981696174357838
13017589,6.9985533029120095
13017591,6.981696174357838
13017592,7.190813218516588
13017593,7.190813218516588
13017660,7.128093998826358
13017666,6.734273526523657
13017667,7.243700766640693
13017668,7.025032373646051
13017669,7.144055320724511
13017670,7.144042382618689
13017671,7.144055320724511
13017672,7.175379931282168
13017673,7.2845689732044985
13017674,7.132506240720847
13017675,7.101446085725074
13017821,7.170160159742738
13017822,7.028686542624644
13017823,7.066144539126814
13017824,6.842175188744994
13017843,7.1682338841449456
13017844,7.037322094830853
13017845,7.091585321807807
13017846,7.271985256911692
13017847,7.139801227458821
13017848,7.037322094830853
13017849,7.139801227458821
13017950,7.252681507245432
13017951,6.950916660326354
13018012,7.153654165726005
13018013,6.986080907420481
13018014,7.011757915535547
13018015,7.211251438911264
13018016,6.9228401303189315
13018017,7.344013454235574
13018018,7.194972587934542
13018019,7.344013454235574
13018020,7.010704053743099
13018136,7.326502863149225
13018157,7.389865196140916
13018162,7.444352569785809
13018163,7.252569002632536
13018164,7.252569002632536
13018166,7.269642889883749
13018167,6.9595731255403415
13018168,7.362655557748316
13018211,7.138747934301009
13018248,7.150470835365845
13018251,7.223030380063238
13018252,7.2279782284739245
13018253,7.209974092374394
13018254,7.311941728368444
13018255,7.270878880064412
13018256,7.385436388753761
13018257,7.209974092374394
13018258,7.321188680897707
13018259,7.3926574911743055
13018260,7.260883740699451
13018261,7.261503579441058
13018262,7.2380011093995
13018442,7.33014810575463
13018443,7.229035023343732
13018444,7.374229097365292
13018445,7.256755343695956
13018446,7.492652100069644
13018447,7.576935171018099
13018448,7.28731576290361
13018449,7.28731576290361
13018450,7.626652100995075
13018554,7.128734082783762
13018555,7.147326244075455
13018556,6.961817734877305
13018559,7.230916499506962
13018560,7.189686274427889
13018696,7.361290423676442
13018705,6.887168360301863
13018805,7.1959776724771425
13018829,7.222696576901305
13018830,7.118268669328447
13018831,7.222696576901305
13018832,7.2568330789235125
13018833,7.2568330789235125
13018834,7.251003781281014
13018835,7.194242105074315
13018836,7.115417419064038
13018837,7.42013366518132
13018838,7.030180871249701
13018963,7.138265048414777
13018966,7.193989602497819
13018972,7.079910408121185
13018973,6.648389015530211
13018974,7.283584715716852
13018975,6.6949626261604065
13018976,7.245499255982221
13018977,7.282277332066053
13018978,7.385885387658496
13018979,7.310620412002406
13018980,7.167350526603346
13018981,7.060304331695013
13019100,7.1305845601994635
13019127,7.124656443602561
13019158,7.297615949629177
13019159,7.285339755483546
13019163,7.2597270186593335
13019164,7.253645396164347
13019165,7.278962200930326
13019166,7.321324540187998
13019167,7.156355533528682
13019168,7.292906487606824
13019169,7.300370881913992
13019170,7.193763950849027
13019171,7.040195335757465
13019398,7.1784640870446985
13019399,7.394141599598528
13019400,7.334741806754206
13019421,7.1743778644137635
13019422,6.98620968651819
13019423,7.1398238967482035
13019424,7.1874900376595745
13019429,7.1438715250584295
13019430,7.116924022829629
13019431,7.251335009111889
13019432,7.201094433650397
13019433,7.134629841553259
13019434,7.2279724763963555
13019435,7.144074142374911
13019436,7.051079994451922
13019437,7.080442839645644
13019438,7.080442839645644
13019439,7.277884120496064
13019712,7.169891813400087
13019760,7.478242327620843
13019803,7.319394699784063
13019804,7.294853929647018
13019805,6.881930934328288
13019899,6.902639025393928
13019900,7.226088328475125
13019901,7.325340443038521
13019902,7.238982026723214
13019903,7.3201565587510595
13020039,7.245866567034272
13020040,7.3548180475863205
13020099,7.261356639243445
13020102,7.237455283831003
13020103,7.071994658165338
13020165,7.012544717076091
13020172,7.3652779651745135
13020173,7.397770730892664
13020174,7.5084123280837165
13020175,7.22900243158494
13020176,7.260172693427014
13020177,7.140700060078669
13020178,7.157650400564849
13020179,7.17972975492127
13020387,7.131228365693456
13020389,7.176754039848193
13020429,7.506210664849887
13020430,7.117173111191168
13020431,6.720307862210126
